trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
4149,False,"{'a': 0.1, 'e': 0.01574746492138216}",20,9,21.36096376457811,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4150,False,"{'a': 0.1, 'e': 0.015731717456460778}",20,6,23.660157058996603,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4151,False,"{'a': 0.1, 'e': 0.015715985739004318}",25,13,23.311541372759816,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4152,False,"{'a': 0.1, 'e': 0.015700269753265314}",30,14,27.453128799119188,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
4153,False,"{'a': 0.1, 'e': 0.01568456948351205}",20,11,15.693432037324726,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4154,False,"{'a': 0.1, 'e': 0.015668884914028538}",20,0,29.932763124913443,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
4155,False,"{'a': 0.1, 'e': 0.015653216029114507}",25,13,22.798239929462994,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4156,False,"{'a': 0.1, 'e': 0.015637562813085395}",20,16,7.228522650891663,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
4157,False,"{'a': 0.1, 'e': 0.015621925250272308}",25,15,18.820038901144382,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4158,False,"{'a': 0.1, 'e': 0.015606303325022036}",20,6,13.36205824903047,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
4159,False,"{'a': 0.1, 'e': 0.015590697021697015}",25,15,16.317030143584418,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4160,False,"{'a': 0.1, 'e': 0.015575106324675318}",20,11,16.556066070849848,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4161,False,"{'a': 0.1, 'e': 0.015559531218350643}",25,16,16.341785286690236,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4162,False,"{'a': 0.1, 'e': 0.01554397168713229}",35,19,30.032312331420535,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
4163,False,"{'a': 0.1, 'e': 0.015528427715445159}",20,2,27.437748427269028,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
4164,False,"{'a': 0.1, 'e': 0.015512899287729713}",25,15,16.71735886872907,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4165,False,"{'a': 0.1, 'e': 0.015497386388441984}",20,5,26.66164936683628,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
4166,False,"{'a': 0.1, 'e': 0.015481889002053542}",20,0,34.005913226682004,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
4167,False,"{'a': 0.1, 'e': 0.015466407113051488}",20,2,18.551294635965355,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
4168,False,"{'a': 0.1, 'e': 0.015450940705938438}",25,12,-0.94599177098812,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
4169,False,"{'a': 0.1, 'e': 0.015435489765232499}",20,13,15.847931683718524,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4170,False,"{'a': 0.1, 'e': 0.015420054275467266}",25,13,19.884150991967285,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4171,False,"{'a': 0.1, 'e': 0.0154046342211918}",20,6,27.476791268687524,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4172,False,"{'a': 0.1, 'e': 0.015389229586970607}",20,11,14.213290643382683,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4173,False,"{'a': 0.1, 'e': 0.015373840357383636}",25,8,29.397215943885858,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4174,False,"{'a': 0.1, 'e': 0.015358466517026253}",30,21,20.414693773505157,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4175,False,"{'a': 0.1, 'e': 0.015343108050509226}",30,21,16.212253896939043,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4176,False,"{'a': 0.1, 'e': 0.015327764942458718}",20,0,19.211945444531793,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
4177,False,"{'a': 0.1, 'e': 0.015312437177516259}",25,18,12.75104992635638,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4178,False,"{'a': 0.1, 'e': 0.015297124740338742}",20,15,12.136930911355137,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
4179,False,"{'a': 0.1, 'e': 0.015281827615598403}",35,18,31.398730490655076,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4180,False,"{'a': 0.1, 'e': 0.015266545787982805}",20,15,10.186009735932524,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
4181,False,"{'a': 0.1, 'e': 0.015251279242194823}",20,7,21.10473291966869,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4182,False,"{'a': 0.1, 'e': 0.015236027962952627}",25,13,23.438381006083798,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4183,False,"{'a': 0.1, 'e': 0.015220791934989675}",30,17,25.398427980874956,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4184,False,"{'a': 0.1, 'e': 0.015205571143054685}",20,11,18.158506878094997,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4185,False,"{'a': 0.1, 'e': 0.01519036557191163}",25,20,10.541533087349697,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
4186,False,"{'a': 0.1, 'e': 0.015175175206339719}",25,10,30.80162971860954,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
4187,False,"{'a': 0.1, 'e': 0.015160000031133379}",20,11,16.71088623740885,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4188,False,"{'a': 0.1, 'e': 0.015144840031102245}",25,13,12.401842131276739,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
4189,False,"{'a': 0.1, 'e': 0.015129695191071144}",20,0,20.696893533700486,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
4190,False,"{'a': 0.1, 'e': 0.015114565495880073}",25,18,16.489852837222564,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4191,False,"{'a': 0.1, 'e': 0.015099450930384192}",30,23,14.585069779664598,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4192,False,"{'a': 0.1, 'e': 0.015084351479453808}",25,17,17.19284074368316,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4193,False,"{'a': 0.1, 'e': 0.015069267127974354}",30,24,12.372150612123264,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4194,False,"{'a': 0.1, 'e': 0.01505419786084638}",30,13,32.209900945315255,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4195,False,"{'a': 0.1, 'e': 0.015039143662985534}",20,0,7.1926576812729275,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
4196,False,"{'a': 0.1, 'e': 0.015024104519322548}",25,14,20.567121506714145,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4197,False,"{'a': 0.1, 'e': 0.015009080414803226}",30,17,24.124882839583005,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4198,False,"{'a': 0.1, 'e': 0.014994071334388423}",20,16,6.698016665569325,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
4199,False,"{'a': 0.1, 'e': 0.014979077263054034}",25,2,35.82678372229879,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
4200,False,"{'a': 0.1, 'e': 0.01496409818579098}",20,12,15.940984837183548,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4201,False,"{'a': 0.1, 'e': 0.014949134087605188}",20,7,22.245043589461577,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4202,False,"{'a': 0.1, 'e': 0.014934184953517584}",25,3,39.24247148788292,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
4203,False,"{'a': 0.1, 'e': 0.014919250768564065}",30,6,32.6812872780682,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 0}",1
4204,False,"{'a': 0.1, 'e': 0.0149043315177955}",20,16,7.323489904154544,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
4205,False,"{'a': 0.1, 'e': 0.014889427186277705}",30,12,34.16237958258607,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
4206,False,"{'a': 0.1, 'e': 0.014874537759091429}",20,3,26.481485416871134,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
4207,False,"{'a': 0.1, 'e': 0.014859663221332337}",30,23,15.398408293932924,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4208,False,"{'a': 0.1, 'e': 0.014844803558111004}",25,16,18.919153641281124,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4209,False,"{'a': 0.1, 'e': 0.014829958754552893}",25,8,26.807801174724815,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4210,False,"{'a': 0.1, 'e': 0.01481512879579834}",20,10,19.506374946358683,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4211,False,"{'a': 0.1, 'e': 0.014800313667002542}",25,14,24.202341416395676,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4212,False,"{'a': 0.1, 'e': 0.01478551335333554}",25,13,23.790649942186885,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4213,False,"{'a': 0.1, 'e': 0.014770727839982204}",20,8,23.021065465924984,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4214,False,"{'a': 0.1, 'e': 0.014755957112142223}",20,9,20.147400225763214,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4215,False,"{'a': 0.1, 'e': 0.01474120115503008}",20,6,24.504739249343555,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4216,False,"{'a': 0.1, 'e': 0.01472645995387505}",30,16,25.705251149450802,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4217,False,"{'a': 0.1, 'e': 0.014711733493921174}",25,14,21.423519458615473,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4218,False,"{'a': 0.1, 'e': 0.014697021760427254}",20,8,22.749188722599424,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4219,False,"{'a': 0.1, 'e': 0.014682324738666826}",20,9,19.81495029249019,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4220,False,"{'a': 0.1, 'e': 0.014667642413928159}",20,3,31.66885713630814,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4221,False,"{'a': 0.1, 'e': 0.014652974771514232}",20,8,20.574967071378023,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4222,False,"{'a': 0.1, 'e': 0.014638321796742716}",20,6,23.046849312813443,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4223,False,"{'a': 0.1, 'e': 0.014623683474945973}",20,6,20.10811835371347,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4224,False,"{'a': 0.1, 'e': 0.014609059791471028}",25,20,10.058807623028613,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
4225,False,"{'a': 0.1, 'e': 0.014594450731679557}",20,6,21.941508829223768,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4226,False,"{'a': 0.1, 'e': 0.014579856280947878}",20,8,23.068419512349955,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4227,False,"{'a': 0.1, 'e': 0.01456527642466693}",20,12,16.44154855752442,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4228,False,"{'a': 0.1, 'e': 0.014550711148242263}",30,8,35.196245363209854,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
4229,False,"{'a': 0.1, 'e': 0.01453616043709402}",20,14,14.755467037875803,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4230,False,"{'a': 0.1, 'e': 0.014521624276656927}",25,13,22.77979610355295,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4231,False,"{'a': 0.1, 'e': 0.014507102652380269}",20,13,13.913349898867825,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4232,False,"{'a': 0.1, 'e': 0.014492595549727889}",25,17,14.541403961192751,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4233,False,"{'a': 0.1, 'e': 0.014478102954178161}",30,10,34.53171980077836,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
4234,False,"{'a': 0.1, 'e': 0.014463624851223983}",25,11,27.23564745119888,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4235,False,"{'a': 0.1, 'e': 0.01444916122637276}",25,17,16.15079908244007,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4236,False,"{'a': 0.1, 'e': 0.014434712065146387}",25,8,31.59491242213431,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4237,False,"{'a': 0.1, 'e': 0.01442027735308124}",20,15,8.113827002504783,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
4238,False,"{'a': 0.1, 'e': 0.01440585707572816}",20,0,34.19120245827943,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
4239,False,"{'a': 0.1, 'e': 0.01439145121865243}",20,10,17.60422180681446,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4240,False,"{'a': 0.1, 'e': 0.014377059767433777}",20,16,8.771584619651753,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
4241,False,"{'a': 0.1, 'e': 0.014362682707666344}",20,12,14.461439762145881,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4242,False,"{'a': 0.1, 'e': 0.014348320024958679}",25,13,20.00806416437947,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4243,False,"{'a': 0.1, 'e': 0.01433397170493372}",25,11,27.056614945801385,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4244,False,"{'a': 0.1, 'e': 0.014319637733228786}",25,15,20.7114194428848,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4245,False,"{'a': 0.1, 'e': 0.014305318095495557}",20,8,19.45008626516871,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4246,False,"{'a': 0.1, 'e': 0.014291012777400061}",20,16,6.335015674143132,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
4247,False,"{'a': 0.1, 'e': 0.014276721764622661}",20,14,11.611239156614065,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4248,False,"{'a': 0.1, 'e': 0.014262445042858039}",35,18,35.29049931270835,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4249,False,"{'a': 0.1, 'e': 0.014248182597815181}",20,10,17.713411244471345,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4250,False,"{'a': 0.1, 'e': 0.014233934415217366}",20,11,16.137770847872744,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4251,False,"{'a': 0.1, 'e': 0.014219700480802148}",20,7,22.406888869124977,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4252,False,"{'a': 0.1, 'e': 0.014205480780321345}",20,15,9.322308359490453,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
4253,False,"{'a': 0.1, 'e': 0.014191275299541024}",20,3,29.7640452853636,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4254,False,"{'a': 0.1, 'e': 0.014177084024241483}",25,14,18.988128916200196,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4255,False,"{'a': 0.1, 'e': 0.014162906940217242}",20,8,25.5206050060982,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4256,False,"{'a': 0.1, 'e': 0.014148744033277025}",25,13,19.64260464530941,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4257,False,"{'a': 0.1, 'e': 0.014134595289243747}",20,8,1.7236679938764123,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
4258,False,"{'a': 0.1, 'e': 0.014120460693954503}",25,11,22.948431267044647,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4259,False,"{'a': 0.1, 'e': 0.01410634023326055}",25,16,19.58915994359379,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4260,False,"{'a': 0.1, 'e': 0.014092233893027288}",20,0,30.95717649543906,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
4261,False,"{'a': 0.1, 'e': 0.014078141659134262}",20,6,23.91242023435776,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4262,False,"{'a': 0.1, 'e': 0.014064063517475127}",30,8,38.39045906436323,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
4263,False,"{'a': 0.1, 'e': 0.014049999453957651}",30,0,41.368227237676294,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
4264,False,"{'a': 0.1, 'e': 0.014035949454503694}",20,2,31.320743783827307,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
4265,False,"{'a': 0.1, 'e': 0.01402191350504919}",20,10,9.99681583389964,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
4266,False,"{'a': 0.1, 'e': 0.014007891591544142}",20,10,20.27772632347604,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4267,False,"{'a': 0.1, 'e': 0.013993883699952598}",20,15,1.3365203508744303,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
4268,False,"{'a': 0.1, 'e': 0.013979889816252644}",30,18,22.108471666245336,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4269,False,"{'a': 0.1, 'e': 0.013965909926436391}",20,0,27.85874879441665,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
4270,False,"{'a': 0.1, 'e': 0.013951944016509956}",25,7,36.56125346543802,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
4271,False,"{'a': 0.1, 'e': 0.013937992072493445}",20,8,20.69570256927503,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4272,False,"{'a': 0.1, 'e': 0.013924054080420953}",20,0,26.704215564116122,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
4273,False,"{'a': 0.1, 'e': 0.013910130026340532}",20,0,34.08273414064118,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
4274,False,"{'a': 0.1, 'e': 0.01389621989631419}",20,10,19.53228366358987,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4275,False,"{'a': 0.1, 'e': 0.013882323676417877}",25,19,10.23722534052342,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4276,False,"{'a': 0.1, 'e': 0.013868441352741458}",20,16,7.363288019932753,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
4277,False,"{'a': 0.1, 'e': 0.013854572911388717}",30,22,16.076823641234824,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4278,False,"{'a': 0.1, 'e': 0.013840718338477328}",20,10,20.526271528870545,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4279,False,"{'a': 0.1, 'e': 0.013826877620138851}",35,9,49.53914139142868,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
4280,False,"{'a': 0.1, 'e': 0.013813050742518712}",20,12,13.297541790626473,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4281,False,"{'a': 0.1, 'e': 0.013799237691776193}",20,9,20.251327511345554,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4282,False,"{'a': 0.1, 'e': 0.013785438454084416}",25,8,26.9553846034955,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4283,False,"{'a': 0.1, 'e': 0.013771653015630332}",25,17,17.103646486599164,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4284,False,"{'a': 0.1, 'e': 0.013757881362614702}",20,9,16.689781636464243,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4285,False,"{'a': 0.1, 'e': 0.013744123481252087}",20,7,20.616924369730732,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4286,False,"{'a': 0.1, 'e': 0.013730379357770835}",20,12,12.58749226490122,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4287,False,"{'a': 0.1, 'e': 0.013716648978413066}",20,10,22.306711954601912,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4288,False,"{'a': 0.1, 'e': 0.013702932329434652}",25,18,16.61111640417657,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4289,False,"{'a': 0.1, 'e': 0.013689229397105217}",20,11,16.521682002946893,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4290,False,"{'a': 0.1, 'e': 0.013675540167708111}",25,17,13.193385807903276,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4291,False,"{'a': 0.1, 'e': 0.013661864627540404}",25,8,35.62070221786462,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4292,False,"{'a': 0.1, 'e': 0.013648202762912863}",35,15,37.3756865523189,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
4293,False,"{'a': 0.1, 'e': 0.01363455456014995}",20,14,13.094173812931949,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4294,False,"{'a': 0.1, 'e': 0.013620920005589801}",25,18,10.551348790933513,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4295,False,"{'a': 0.1, 'e': 0.013607299085584211}",30,8,41.8756998229452,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
4296,False,"{'a': 0.1, 'e': 0.013593691786498626}",20,11,18.666871289588517,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4297,False,"{'a': 0.1, 'e': 0.013580098094712128}",25,0,31.944471301175607,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
4298,False,"{'a': 0.1, 'e': 0.013566517996617415}",20,0,31.125972319623354,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
4299,False,"{'a': 0.1, 'e': 0.013552951478620798}",20,8,23.325382389704256,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4300,False,"{'a': 0.1, 'e': 0.013539398527142176}",20,3,27.00205405025589,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4301,False,"{'a': 0.1, 'e': 0.013525859128615035}",25,14,22.51248718546339,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4302,False,"{'a': 0.1, 'e': 0.01351233326948642}",20,15,8.848463908375596,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
4303,False,"{'a': 0.1, 'e': 0.013498820936216934}",25,10,19.965363544674556,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
4304,False,"{'a': 0.1, 'e': 0.013485322115280717}",20,5,26.751630366251582,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
4305,False,"{'a': 0.1, 'e': 0.013471836793165435}",20,7,24.24246606057347,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4306,False,"{'a': 0.1, 'e': 0.01345836495637227}",25,9,29.53363177034052,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
4307,False,"{'a': 0.1, 'e': 0.013444906591415898}",20,0,29.97861822681538,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
4308,False,"{'a': 0.1, 'e': 0.013431461684824482}",20,11,15.2210754169035,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4309,False,"{'a': 0.1, 'e': 0.013418030223139657}",20,6,28.909282961369573,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4310,False,"{'a': 0.1, 'e': 0.013404612192916518}",20,8,23.948936224793233,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4311,False,"{'a': 0.1, 'e': 0.013391207580723602}",30,13,31.438574766925456,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4312,False,"{'a': 0.1, 'e': 0.013377816373142878}",20,9,23.524224181299978,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4313,False,"{'a': 0.1, 'e': 0.013364438556769736}",20,12,11.847277111913536,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4314,False,"{'a': 0.1, 'e': 0.013351074118212965}",20,0,28.131095070848097,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
4315,False,"{'a': 0.1, 'e': 0.013337723044094753}",25,13,23.551724304115165,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4316,False,"{'a': 0.1, 'e': 0.013324385321050658}",35,12,45.29427620935438,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
4317,False,"{'a': 0.1, 'e': 0.013311060935729606}",25,15,20.505248027129134,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4318,False,"{'a': 0.1, 'e': 0.013297749874793877}",25,13,21.974950812989988,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4319,False,"{'a': 0.1, 'e': 0.013284452124919084}",25,16,18.023587781527855,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4320,False,"{'a': 0.1, 'e': 0.013271167672794165}",30,20,19.350742301884637,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4321,False,"{'a': 0.1, 'e': 0.01325789650512137}",30,22,14.820703274409318,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4322,False,"{'a': 0.1, 'e': 0.013244638608616249}",25,2,35.59297343733674,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
4323,False,"{'a': 0.1, 'e': 0.013231393970007633}",20,12,16.254219502728624,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4324,False,"{'a': 0.1, 'e': 0.013218162576037624}",30,22,14.574045824440411,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4325,False,"{'a': 0.1, 'e': 0.013204944413461588}",20,9,18.364668150427566,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4326,False,"{'a': 0.1, 'e': 0.013191739469048126}",25,14,21.454978864374688,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4327,False,"{'a': 0.1, 'e': 0.013178547729579078}",20,10,20.042114169702597,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4328,False,"{'a': 0.1, 'e': 0.013165369181849499}",25,19,11.383168903020643,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4329,False,"{'a': 0.1, 'e': 0.01315220381266765}",20,9,22.733426104958717,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4330,False,"{'a': 0.1, 'e': 0.013139051608854981}",25,13,19.86006748329151,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4331,False,"{'a': 0.1, 'e': 0.013125912557246126}",25,0,44.21874088748111,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
